Week,Line,Location,Incident,Min Delay,Min Gap,Vehicle,has_delay,Year,Month,Day_of_Month,Hour,Minute,Bound_B,Bound_E,Bound_N,Bound_S,Bound_W
6,0.15548057632682838,0.009832221,8,10,20,4414,0,2024,2,10,7,47,0,0,0,0,0
6,0.15548057632682838,0.009742017,8,11,32,4497,0,2024,2,10,7,53,0,0,0,0,0
6,0.15548057632682838,0.001082446,0,10,20,4426,0,2024,2,10,8,33,0,1,0,0,0
6,0.12666423490789713,9.020386072523904e-05,8,10,20,4522,0,2024,2,10,9,26,0,0,0,0,0
6,0.20390297282509576,0.005773047,7,10,20,4548,0,2024,2,10,9,45,0,1,0,0,0
6,0.10404887835126755,0.000992242,6,10,20,4530,0,2024,2,10,9,57,0,1,0,0,0
6,0.20390297282509576,0.001804077,8,5,10,8202,0,2024,2,10,12,3,0,1,0,0,0
6,0.20390297282509576,0.000992242,8,5,10,7036,0,2024,2,10,12,19,0,0,0,0,1
6,0.20390297282509576,0.000360815,0,5,10,7036,0,2024,2,10,12,35,0,0,1,0,0
6,0.10404887835126755,0.00396897,7,10,20,4519,0,2024,2,10,12,53,0,0,0,0,1
6,0.15548057632682838,0.000721631,0,5,10,8678,0,2024,2,10,13,2,0,0,1,0,0
6,0.064380813,0.002435504,1,10,20,4427,0,2024,2,10,13,42,0,1,0,0,0
6,0.047966441728980486,0.003066931,3,9,17,4602,0,2024,2,10,13,42,0,1,0,0,0
6,0.20390297282509576,0.006675086,8,5,10,8328,0,2024,2,10,13,44,0,0,0,0,1
6,0.20390297282509576,0.002435504,2,10,20,4504,0,2024,2,10,13,49,0,1,0,0,0
6,0.035290899,0.003066931,2,8,16,4599,0,2024,2,10,13,50,0,0,0,1,0
6,0.031825643,0.000451019,7,10,20,4485,0,2024,2,10,14,0,0,0,0,0,1
6,0.12666423490789713,0.00117265,11,10,20,4451,0,2024,2,10,14,14,0,1,0,0,0
6,0.20390297282509576,0.001984485,12,5,10,3515,0,2024,2,10,14,17,0,0,0,0,1
6,0.20390297282509576,0.001984485,12,5,10,3529,0,2024,2,10,14,30,0,0,0,0,1
6,0.12666423490789713,0.002435504,3,30,40,4588,1,2024,2,10,14,46,0,0,0,0,1
6,0.15548057632682838,0.006494678,7,10,58,4488,0,2024,2,10,15,1,0,0,1,0,0
6,0.12666423490789713,0.001984485,3,10,20,4433,0,2024,2,10,15,18,0,0,1,0,0
6,0.12666423490789713,9.020386072523904e-05,12,5,10,8212,0,2024,2,10,15,29,0,0,0,0,1
6,0.12666423490789713,0.001082446,2,15,25,4493,0,2024,2,10,15,58,0,0,0,0,1
6,0.15548057632682838,0.006855493,0,5,10,8693,0,2024,2,10,15,59,0,1,0,0,0
6,0.15548057632682838,0.020566480245354502,2,10,34,44658,0,2024,2,10,16,5,0,0,0,0,1
6,0.080977567,0.001353058,11,6,12,8726,0,2024,2,10,16,8,0,0,0,0,1
6,0.080977567,0.001984485,8,6,12,8767,0,2024,2,10,16,15,0,0,0,0,1
6,0.15548057632682838,0.000721631,7,5,10,8638,0,2024,2,10,17,52,0,0,1,0,0
6,0.047966441728980486,0.003698358,7,10,20,4605,0,2024,2,10,18,4,0,1,0,0,0
6,0.1118913,0.022911780624210717,2,37,47,0,1,2024,2,10,18,26,0,0,1,0,0
6,0.10404887835126755,0.005592639,3,17,26,4521,1,2024,2,10,18,27,0,1,0,0,0
6,0.20390297282509576,0.000631427,4,0,0,8202,0,2024,2,10,18,28,0,1,0,0,0
6,0.15548057632682838,0.000541223,3,10,42,4474,0,2024,2,10,18,43,0,0,1,0,0
6,0.047966441728980486,0.003698358,4,0,0,4605,0,2024,2,10,18,45,0,0,0,1,0
6,0.1118913,0.007216309,3,10,20,4591,0,2024,2,10,19,2,0,0,0,1,0
6,0.12666423490789713,0.004780805,4,11,21,4493,0,2024,2,10,21,20,0,0,0,0,1
6,0.1118913,0.007396717,2,37,47,4562,1,2024,2,10,21,21,0,0,0,1,0
6,0.12666423490789713,9.020386072523904e-05,0,10,20,4588,0,2024,2,10,22,55,0,1,0,0,0
6,0.035290899,0.003698358,4,18,28,4410,1,2024,2,10,22,58,0,0,0,0,1
6,0.20390297282509576,0.000631427,11,0,0,7085,0,2024,2,10,23,4,0,0,0,0,1
6,0.15548057632682838,0.001082446,5,10,20,4569,0,2024,2,10,1,21,0,1,0,0,0
6,0.064380813,0.001082446,5,10,20,4496,0,2024,2,10,1,30,0,1,0,0,0
6,0,0.001353058,8,0,0,4574,0,2024,2,11,4,1,0,0,0,0,0
6,0.00282692,0.007216309,11,0,0,8701,0,2024,2,11,5,2,0,0,0,0,0
6,0.006474558,0.010734259426303445,11,0,0,4413,0,2024,2,11,5,29,0,0,0,1,0
6,0.047966441728980486,0.003698358,4,0,0,4592,0,2024,2,11,6,2,0,0,0,0,1
6,0.1118913,0.009200794,11,0,0,4586,0,2024,2,11,6,7,0,1,0,0,0
6,0.20390297282509576,0.002615912,11,15,30,8328,0,2024,2,11,6,10,0,0,0,0,1
6,0.12666423490789713,0.010734259426303445,3,10,20,4464,0,2024,2,11,8,22,0,0,0,0,0
6,0.1118913,0.003698358,0,10,20,4557,0,2024,2,11,8,36,0,0,0,1,0
6,0.1118913,0.003698358,0,9,18,4483,0,2024,2,11,10,44,0,0,0,0,0
6,0.064380813,0.001082446,3,24,34,4531,1,2024,2,11,10,48,0,1,0,0,0
6,0.20390297282509576,0.006855493,12,9,18,8342,0,2024,2,11,10,55,0,0,0,0,1
6,0.15548057632682838,0.006855493,12,9,18,8771,0,2024,2,11,10,57,0,1,0,0,0
6,0.064380813,0.002435504,2,14,24,4412,0,2024,2,11,11,9,0,1,0,0,0
6,0.12666423490789713,9.020386072523904e-05,5,10,20,4441,0,2024,2,11,11,11,0,1,0,0,0
6,0.15548057632682838,0.001262854,7,8,16,8743,0,2024,2,11,11,45,0,0,0,0,1
6,0.20390297282509576,0.007577124,8,10,20,4584,0,2024,2,11,11,55,0,0,0,0,1
6,0.12666423490789713,0.002525708,4,10,20,4561,0,2024,2,11,12,41,0,0,0,1,0
6,0.15548057632682838,0.022190149738408806,0,6,12,8661,0,2024,2,11,13,2,0,1,0,0,0
6,0.1118913,0.007396717,7,10,20,4494,0,2024,2,11,13,49,0,0,1,0,0
6,0.12666423490789713,0.000811835,3,10,20,4508,0,2024,2,11,14,11,0,1,0,0,0
6,0.12666423490789713,0.002706116,2,23,33,4473,1,2024,2,11,14,15,0,1,0,0,0
6,0.10404887835126755,0.005592639,2,24,34,4517,1,2024,2,11,14,19,0,1,0,0,0
6,0.20390297282509576,0.003517951,12,5,10,7117,0,2024,2,11,14,21,0,0,0,0,1
6,0.20390297282509576,0.000180408,11,10,20,4452,0,2024,2,11,14,32,0,0,0,0,1
6,0.20390297282509576,0.000992242,11,10,20,4560,0,2024,2,11,14,39,0,0,0,0,1
6,0.12666423490789713,0.005592639,4,0,0,4599,0,2024,2,11,14,40,0,1,0,0,0
6,0.064380813,0.000180408,2,10,20,4460,0,2024,2,11,14,48,0,0,0,0,1
6,0.20390297282509576,0.002525708,8,10,20,4542,0,2024,2,11,16,50,0,0,0,0,1
6,0.12666423490789713,0.003698358,4,10,20,4515,0,2024,2,11,17,21,0,0,0,1,0
6,0.1118913,0.007396717,7,10,20,4407,0,2024,2,11,17,47,0,0,1,0,0
6,0.047966441728980486,0.003157135,4,0,0,4425,0,2024,2,11,18,8,0,0,0,0,1
6,0.047966441728980486,9.020386072523904e-05,8,10,20,4590,0,2024,2,11,18,29,0,0,0,0,1
6,0.10404887835126755,0.000811835,5,9,19,4607,0,2024,2,11,19,12,0,1,0,0,0
6,0.1118913,0.003698358,6,10,20,4585,0,2024,2,11,19,13,0,0,0,1,0
6,0.12666423490789713,0.020566480245354502,11,10,20,4555,0,2024,2,11,20,3,0,1,0,0,0
6,0.20390297282509576,0.002435504,2,60,70,4486,1,2024,2,11,20,17,0,1,0,0,0
6,0.20390297282509576,0.000180408,2,94,104,4571,1,2024,2,11,20,17,0,0,0,0,1
6,0.12666423490789713,0.000541223,2,5,10,4448,0,2024,2,11,20,28,0,1,0,0,0
6,0.20390297282509576,9.020386072523904e-05,2,3,13,4402,0,2024,2,11,0,51,0,1,0,0,0
6,0.010760532555170527,9.020386072523904e-05,7,20,40,8635,1,2024,2,11,1,17,0,0,0,0,1
7,0.00282692,0.020566480245354502,11,0,0,8645,0,2024,2,12,5,41,0,0,0,0,0
7,0.20390297282509576,0.006224066,7,5,10,8345,0,2024,2,12,7,15,0,0,1,0,0
7,0.20390297282509576,0.001353058,11,0,0,0,0,2024,2,12,7,44,0,0,0,0,0
7,0.15548057632682838,9.020386072523904e-05,0,10,20,4426,0,2024,2,12,8,12,0,0,0,1,0
7,0.12666423490789713,0.001443262,8,10,20,4514,0,2024,2,12,8,59,0,0,1,0,0
7,0.047966441728980486,0.010734259426303445,4,0,0,4538,0,2024,2,12,9,5,0,0,0,0,1
7,0.20390297282509576,0.004329785,11,10,20,4480,0,2024,2,12,9,9,0,0,1,0,0
7,0.080977567,0.000180408,12,3,6,8682,0,2024,2,12,9,23,0,1,0,0,0
7,0.20390297282509576,0.002976727,8,10,20,4417,0,2024,2,12,9,25,0,0,0,0,1
7,0.10404887835126755,0.005592639,4,19,29,4400,1,2024,2,12,9,31,0,1,0,0,0
7,0.064380813,0.005592639,7,10,20,4549,0,2024,2,12,9,44,0,0,0,0,1
7,0.1118913,0.007396717,0,8,16,4483,0,2024,2,12,10,15,0,0,0,1,0
7,0.064380813,0.000451019,8,10,20,4531,0,2024,2,12,11,49,0,0,0,1,0
7,0.15548057632682838,0.000811835,3,5,10,4497,0,2024,2,12,11,52,0,0,1,0,0
7,0.035290899,0.010824463287028685,8,10,20,4560,0,2024,2,12,13,21,0,0,0,1,0
7,0.15548057632682838,0.001984485,8,5,10,4592,0,2024,2,12,13,36,0,0,0,0,1
7,0.12666423490789713,0.001984485,8,10,20,4494,0,2024,2,12,13,41,0,0,1,0,0
7,0.10404887835126755,0.0023453,8,11,21,4419,0,2024,2,12,13,44,0,0,0,0,1
7,0.20390297282509576,0.004329785,3,11,21,4598,0,2024,2,12,13,57,0,0,1,0,0
7,0.15548057632682838,0.001984485,0,10,20,4492,0,2024,2,12,14,15,0,0,0,0,1
7,0.1118913,0.010734259426303445,4,8,18,4418,0,2024,2,12,14,18,0,0,0,1,0
7,0.20390297282509576,0.004239581,7,10,20,4519,0,2024,2,12,14,33,0,0,0,0,1
7,0.080977567,0.002164893,4,4,7,8143,0,2024,2,12,14,56,0,0,0,0,1
7,0.12666423490789713,0.000180408,0,10,20,4493,0,2024,2,12,15,3,0,0,0,1,0
7,0.1118913,0.022911780624210717,11,7,17,4535,0,2024,2,12,16,14,0,0,0,0,0
7,0.20390297282509576,0.005502436,8,9,18,7011,0,2024,2,12,16,25,0,1,0,0,0
7,0.10404887835126755,0.000541223,5,15,25,4520,0,2024,2,12,16,40,0,0,0,0,1
7,0.035290899,0.000631427,2,48,58,4463,1,2024,2,12,16,48,0,0,0,1,0
7,0.20390297282509576,0.000180408,12,10,20,7047,0,2024,2,12,17,0,0,0,0,1,0
7,0.1118913,0.006675086,8,10,20,4593,0,2024,2,12,17,14,0,0,0,1,0
7,0.080977567,0.000360815,2,32,36,8729,1,2024,2,12,17,15,0,1,0,0,0
7,0.080977567,0.002074689,1,4,7,8839,0,2024,2,12,17,53,0,0,0,0,1
7,0.035290899,0.003066931,3,5,15,4603,0,2024,2,12,18,21,0,0,1,0,0
7,0.20390297282509576,0.001804077,1,9,18,7105,0,2024,2,12,18,50,0,0,0,0,1
7,0.20390297282509576,0.003517951,8,9,18,3516,0,2024,2,12,19,5,0,0,1,0,0
7,0.10404887835126755,0.001984485,2,27,37,4590,1,2024,2,12,19,16,0,1,0,0,0
7,0.080977567,0.000270612,11,6,12,8814,0,2024,2,12,19,32,0,1,0,0,0
7,0.1118913,0.006675086,4,10,20,4425,0,2024,2,12,19,45,0,0,0,1,0
7,0.20390297282509576,9.020386072523904e-05,8,9,18,8349,0,2024,2,12,19,54,0,1,0,0,0
7,0.12666423490789713,0.002074689,2,30,40,4401,1,2024,2,12,19,54,0,1,0,0,0
7,0.10404887835126755,0.007667328,8,10,20,4400,0,2024,2,12,20,0,0,0,0,0,1
7,0.12666423490789713,0.004780805,5,50,60,4466,1,2024,2,12,20,20,0,0,0,0,0
7,0.20390297282509576,0.000811835,11,9,18,8369,0,2024,2,12,20,25,0,1,0,0,0
7,0.12666423490789713,0.010734259426303445,11,10,20,4576,0,2024,2,12,22,48,0,0,0,0,0
7,0.064380813,0.009200794,8,40,50,4412,1,2024,2,12,23,23,0,1,0,0,0
7,0.20390297282509576,0.001894281,5,40,50,4490,1,2024,2,12,23,28,0,1,0,0,0
7,0,9.020386072523904e-05,10,0,0,0,0,2024,2,12,0,19,0,1,0,0,0
7,0.12666423490789713,0.000992242,3,10,20,4414,0,2024,2,12,1,7,0,0,0,0,1
7,0.12666423490789713,0.010734259426303445,3,0,0,4466,0,2024,2,12,1,41,0,0,0,0,0
7,0.20390297282509576,0.006494678,11,49,0,4556,1,2024,2,12,1,47,0,0,1,0,0
7,0.064380813,0.004961212,5,12,22,4460,0,2024,2,13,2,8,0,1,0,0,0
7,0.15548057632682838,0.004600397,5,12,22,4587,0,2024,2,13,2,12,0,1,0,0,0
7,0.15548057632682838,0.001262854,7,5,10,8730,0,2024,2,13,4,33,0,0,0,0,1
7,0.010760532555170527,0.003427747,3,0,0,8050,0,2024,2,13,5,7,0,1,0,0,0
7,0.10404887835126755,0.003698358,3,0,0,4521,0,2024,2,13,5,57,0,1,0,0,0
7,0.1118913,0.022911780624210717,4,9,18,4474,0,2024,2,13,6,3,0,1,0,0,0
7,0.080977567,0.002164893,7,3,6,8097,0,2024,2,13,6,45,0,1,0,0,0
7,0.15548057632682838,0.022190149738408806,7,6,12,8730,0,2024,2,13,7,35,0,0,0,0,0
7,0.080977567,0.003698358,1,3,6,8059,0,2024,2,13,7,40,0,1,0,0,0
7,0.1118913,0.00279632,3,81,89,4593,1,2024,2,13,8,12,0,0,1,0,0
7,0.15548057632682838,0.004961212,11,10,14,4484,0,2024,2,13,9,13,0,0,0,0,1
7,0.035290899,0.007216309,3,9,18,4567,0,2024,2,13,9,44,0,0,0,0,0
7,0.20390297282509576,9.020386072523904e-05,7,8,16,7069,0,2024,2,13,10,29,0,0,0,1,0
7,0.12666423490789713,0.005773047,8,10,20,4577,0,2024,2,13,10,35,0,0,0,0,0
7,0.1118913,0.006675086,11,6,14,4422,0,2024,2,13,11,8,0,0,0,1,0
7,0.10404887835126755,0.002525708,4,20,29,4517,1,2024,2,13,12,56,0,0,0,0,1
7,0.20390297282509576,0.006675086,8,8,16,77624,0,2024,2,13,13,47,0,1,0,0,0
7,0.20390297282509576,0.002255097,7,8,11,8350,0,2024,2,13,13,50,0,0,0,1,0
7,0.20390297282509576,0.010734259426303445,4,8,18,4587,0,2024,2,13,14,3,0,0,1,0,0
7,0.1118913,0.010734259426303445,4,8,18,4585,0,2024,2,13,14,8,0,0,0,0,1
7,0.15548057632682838,0.000992242,0,5,10,4421,0,2024,2,13,14,32,0,0,0,0,1
7,0.064380813,0.000902039,8,66,76,4529,1,2024,2,13,15,3,0,0,0,1,0
7,0.080977567,0.000360815,7,3,7,8649,0,2024,2,13,15,36,0,0,0,0,1
7,0.15548057632682838,0.005682843,7,10,20,4519,0,2024,2,13,15,40,0,0,1,0,0
7,0.080977567,0.008659571,7,3,7,8793,0,2024,2,13,16,7,0,0,0,1,0
7,0.15548057632682838,9.020386072523904e-05,0,5,10,8833,0,2024,2,13,16,13,0,0,1,0,0
7,0.1118913,0.010734259426303445,4,8,18,4412,0,2024,2,13,16,54,0,0,1,0,0
7,0.064380813,0.000541223,8,10,20,4609,0,2024,2,13,16,57,0,0,0,0,0
7,0.080977567,0.000180408,8,4,7,8649,0,2024,2,13,17,0,0,0,0,0,1
7,0.12666423490789713,0.001984485,8,10,20,4495,0,2024,2,13,17,15,0,1,0,0,0
7,0.12666423490789713,0.001984485,8,10,20,4495,0,2024,2,13,17,15,0,1,0,0,0
7,0.080977567,0.000631427,8,3,7,8144,0,2024,2,13,17,16,0,0,0,1,0
7,0.1118913,0.010734259426303445,4,9,19,4419,0,2024,2,13,17,22,0,0,1,0,0
7,0.20390297282509576,0.001984485,8,9,18,3527,0,2024,2,13,18,21,0,0,0,0,1
7,0.047966441728980486,0.003698358,4,0,0,4511,0,2024,2,13,18,35,0,1,0,0,0
7,0.035290899,0.004600397,8,10,20,4581,0,2024,2,13,18,45,0,0,1,0,0
7,0.15548057632682838,0.000992242,8,9,18,4605,0,2024,2,13,19,0,0,0,0,0,1
7,0.1118913,0.022911780624210717,8,9,19,4542,0,2024,2,13,19,38,0,0,0,1,0
7,0.10404887835126755,0.002164893,8,10,20,4538,0,2024,2,13,20,24,0,0,0,0,1
7,0.15548057632682838,0.000721631,7,8,16,4521,0,2024,2,13,20,44,0,1,0,0,0
7,0.064380813,0.000631427,8,10,20,4458,0,2024,2,13,21,15,0,0,0,1,0
7,0.20390297282509576,0.003517951,8,9,18,8390,0,2024,2,13,21,27,0,1,0,0,0
7,0.15548057632682838,0.000631427,2,30,40,4424,1,2024,2,13,21,44,0,1,0,0,0
7,0.15548057632682838,0.006855493,7,10,20,4521,0,2024,2,13,22,7,0,0,0,0,1
7,0.12666423490789713,0.001353058,8,10,20,4476,0,2024,2,13,23,21,0,0,0,0,1
7,0.1118913,0.022911780624210717,11,10,20,4412,0,2024,2,13,23,51,0,0,0,0,0
7,0.20390297282509576,0.000992242,11,9,18,8325,0,2024,2,13,0,41,0,0,0,0,1
7,0.20390297282509576,0.001353058,2,14,24,4557,0,2024,2,13,1,20,0,0,0,0,1
7,0.10404887835126755,0.000902039,7,108,118,4547,1,2024,2,13,1,21,0,1,0,0,0
7,0.006474558,0.001713873,12,21,42,4449,1,2024,2,14,2,1,0,1,0,0,0
7,0.006474558,0.002706116,11,0,0,4499,0,2024,2,14,2,49,0,0,0,1,0
7,0.002644538,0.006224066,11,30,60,3322,1,2024,2,14,3,44,0,0,0,0,1
7,0.15548057632682838,0.001353058,5,5,9,4426,0,2024,2,14,5,22,0,0,0,0,0
7,0.20390297282509576,0.001894281,7,5,10,8396,0,2024,2,14,6,36,0,0,0,0,0
7,0.1118913,0.000180408,7,8,16,4401,0,2024,2,14,7,12,0,0,0,0,1
7,0.20390297282509576,0.003517951,8,5,10,8388,0,2024,2,14,7,28,0,0,0,0,0
7,0.1118913,0.000902039,8,8,16,4518,0,2024,2,14,8,1,0,1,0,0,0
7,0.047966441728980486,0.003698358,4,16,26,4579,1,2024,2,14,8,50,0,0,0,0,0
7,0.10404887835126755,0.000811835,7,9,18,4431,0,2024,2,14,9,25,0,1,0,0,0
7,0.10404887835126755,0.005592639,8,23,31,4486,1,2024,2,14,9,54,0,0,0,0,0
7,0.00665694,0.000180408,1,130,0,4527,1,2024,2,14,10,6,0,0,0,0,1
7,0.20390297282509576,0.002255097,0,8,16,7101,0,2024,2,14,10,10,0,0,1,0,0
7,0.064380813,0.000180408,2,116,126,4522,1,2024,2,14,10,14,0,0,0,0,1
7,0.15548057632682838,0.001804077,1,119,125,8630,1,2024,2,14,10,34,0,0,0,0,1
7,0.064380813,0.000902039,7,36,46,4458,1,2024,2,14,11,7,0,1,0,0,0
7,0.20390297282509576,0.006855493,11,10,20,4491,0,2024,2,14,11,35,0,1,0,0,0
7,0.080977567,0.008659571,7,6,12,8649,0,2024,2,14,14,25,0,0,0,0,1
7,0.10404887835126755,0.001984485,11,0,0,4482,0,2024,2,14,15,19,0,0,0,0,0
7,0.1118913,0.010734259426303445,4,17,27,4463,1,2024,2,14,15,20,0,0,1,0,0
7,0.15548057632682838,0.001262854,12,5,10,8763,0,2024,2,14,15,45,0,1,0,0,0
7,0.10404887835126755,9.020386072523904e-05,2,55,65,4405,1,2024,2,14,15,51,0,0,0,0,1
7,0.1118913,0.010734259426303445,8,10,20,4518,0,2024,2,14,16,22,0,0,0,0,1
7,0.20390297282509576,0.002615912,11,9,18,7101,0,2024,2,14,16,35,0,0,0,0,1
7,0.20390297282509576,0.003517951,7,5,10,7025,0,2024,2,14,16,47,0,0,1,0,0
7,0.1118913,0.007396717,4,10,20,4469,0,2024,2,14,17,45,0,0,1,0,0
7,0.10404887835126755,0.000811835,5,58,68,4599,1,2024,2,14,17,49,0,0,0,0,1
7,0.10404887835126755,0.005592639,8,10,20,4505,0,2024,2,14,17,54,0,0,0,0,0
7,0.20390297282509576,0.000541223,8,9,18,8350,0,2024,2,14,19,5,0,1,0,0,0
7,0.12666423490789713,0.000721631,1,46,56,4590,1,2024,2,14,19,11,0,0,0,0,1
7,0.20390297282509576,0.002615912,8,9,18,8353,0,2024,2,14,19,12,0,1,0,0,0
7,0.1118913,0.000360815,4,9,19,4450,0,2024,2,14,19,14,0,0,1,0,0
7,0.12666423490789713,0.010734259426303445,3,10,20,4498,0,2024,2,14,19,25,0,1,0,0,0
7,0.1118913,0.010734259426303445,4,10,20,4572,0,2024,2,14,19,45,0,0,1,0,0
7,0.1118913,0.010734259426303445,4,0,0,4518,0,2024,2,14,19,49,0,0,0,1,0
7,0.080977567,0.001623669,3,6,12,8722,0,2024,2,14,19,54,0,0,0,0,0
7,0.1118913,0.003698358,7,10,20,4477,0,2024,2,14,20,13,0,0,0,1,0
7,0.080977567,0.005773047,3,6,12,8805,0,2024,2,14,21,9,0,0,0,0,0
7,0.20390297282509576,0.001262854,11,0,0,4491,0,2024,2,14,21,13,0,0,0,1,0
7,0.15548057632682838,0.002525708,7,60,70,4455,1,2024,2,14,22,33,0,1,0,0,0
7,0.002462156,0.002074689,10,0,0,0,0,2024,2,14,22,57,0,0,0,1,0
7,0.1118913,0.022911780624210717,3,19,29,4597,1,2024,2,14,23,55,0,0,0,0,1
7,0.15548057632682838,0.004780805,7,52,62,4426,1,2024,2,14,0,48,0,1,0,0,0
7,0.20390297282509576,0.003698358,0,10,20,4502,0,2024,2,14,0,56,0,1,0,0,0
7,0.15548057632682838,0.002525708,12,5,10,4581,0,2024,2,14,1,25,0,1,0,0,0
7,0.15548057632682838,0.001804077,6,10,20,4588,0,2024,2,14,1,35,0,0,0,0,1
7,0.20390297282509576,0.003427747,0,10,20,4582,0,2024,2,14,1,46,0,1,0,0,0
7,0.064380813,9.020386072523904e-05,2,40,50,4517,1,2024,2,15,2,20,0,1,0,0,0
7,0.15548057632682838,9.020386072523904e-05,2,31,41,4466,1,2024,2,15,3,45,0,1,0,0,0
7,0.20390297282509576,9.020386072523904e-05,11,0,0,8624,0,2024,2,15,4,1,0,1,0,0,0
7,0.010760532555170527,0.002706116,11,30,60,8665,1,2024,2,15,4,38,0,0,0,0,0
7,0.20390297282509576,0.009742017,7,10,20,4521,0,2024,2,15,5,16,0,1,0,0,0
7,0.20390297282509576,0.005502436,7,4,15,3521,0,2024,2,15,8,29,0,0,0,0,1
7,0.064380813,0.006675086,8,18,28,4515,1,2024,2,15,9,3,0,0,0,0,1
7,0.20390297282509576,9.020386072523904e-05,8,8,16,7057,0,2024,2,15,9,48,0,0,1,0,0
7,0.20390297282509576,0.000541223,8,8,16,3500,0,2024,2,15,9,49,0,1,0,0,0
7,0.10404887835126755,0.000811835,4,9,18,4543,0,2024,2,15,10,0,0,0,0,0,1
7,0.10404887835126755,0.002615912,4,10,19,4500,0,2024,2,15,10,13,0,0,0,0,1
7,0.10404887835126755,0.002255097,5,10,19,4500,0,2024,2,15,10,13,0,0,0,0,1
7,0.10404887835126755,0.000992242,2,7,16,4405,0,2024,2,15,10,34,0,1,0,0,0
7,0.047966441728980486,0.000270612,11,18,28,4469,1,2024,2,15,12,48,0,0,0,0,0
7,0.080977567,0.002435504,8,4,8,8713,0,2024,2,15,13,5,0,1,0,0,0
7,0.080977567,0.000180408,1,4,8,8198,0,2024,2,15,13,18,0,0,0,0,1
7,0.1118913,0.010734259426303445,11,0,0,0,0,2024,2,15,13,30,0,0,0,0,0
7,0.080977567,0.005773047,7,4,8,8766,0,2024,2,15,13,33,0,0,0,1,0
7,0.064380813,0.000270612,4,0,0,4515,0,2024,2,15,13,59,0,1,0,0,0
7,0.10404887835126755,0.000270612,4,15,24,4408,0,2024,2,15,14,40,0,1,0,0,0
7,0.1118913,0.000721631,4,0,0,4545,0,2024,2,15,15,5,0,0,0,1,0
7,0.031825643,0.000541223,1,73,93,4557,1,2024,2,15,15,12,0,0,0,0,1
7,0.080977567,0.000631427,11,4,7,8180,0,2024,2,15,15,19,0,1,0,0,0
7,0.080977567,0.000902039,7,4,7,8047,0,2024,2,15,15,19,0,0,0,0,1
7,0.1118913,0.005773047,8,10,20,4538,0,2024,2,15,15,20,0,0,1,0,0
7,0.12666423490789713,0.002255097,8,59,69,4502,1,2024,2,15,15,23,0,0,1,0,0
7,0.064380813,0.006855493,2,10,80,4525,0,2024,2,15,15,28,0,1,0,0,0
7,0.12666423490789713,0.005773047,5,43,53,4402,1,2024,2,15,15,31,0,0,1,0,0
7,0.20390297282509576,0.000180408,8,10,65,4490,0,2024,2,15,16,12,0,0,0,0,1
7,0.10404887835126755,9.020386072523904e-05,1,10,20,4520,0,2024,2,15,16,27,0,0,0,0,1
7,0.12666423490789713,0.000811835,3,40,50,4483,1,2024,2,15,16,56,0,0,0,0,1
7,0.10404887835126755,0.001082446,2,13,23,4563,0,2024,2,15,17,0,0,1,0,0,0
7,0.12666423490789713,0.000992242,2,19,29,4402,1,2024,2,15,17,0,0,0,0,0,1
7,0.12666423490789713,0.001894281,4,0,0,0,0,2024,2,15,17,23,0,0,0,0,1
7,0.20390297282509576,0.000360815,11,8,120,4600,0,2024,2,15,17,24,0,0,0,0,1
7,0.12666423490789713,0.000270612,8,10,20,4603,0,2024,2,15,17,55,0,1,0,0,0
7,0.035290899,0.007216309,8,10,20,4551,0,2024,2,15,17,57,0,0,0,1,0
7,0.20390297282509576,0.004329785,4,0,0,0,0,2024,2,15,18,4,0,0,0,0,1
7,0.15548057632682838,9.020386072523904e-05,6,5,10,8806,0,2024,2,15,18,21,0,0,1,0,0
7,0.047966441728980486,0.003698358,4,0,0,4501,0,2024,2,15,18,36,0,1,0,0,0
7,0.080977567,0.002255097,7,6,12,8834,0,2024,2,15,18,48,0,1,0,0,0
7,0.035290899,0.010824463287028685,11,10,20,4470,0,2024,2,15,18,49,0,0,0,0,0
7,0.080977567,9.020386072523904e-05,7,6,12,8100,0,2024,2,15,18,55,0,1,0,0,0
7,0.047966441728980486,0.001533466,11,38,48,4448,1,2024,2,15,19,3,0,0,1,0,0
7,0.1118913,0.001262854,12,10,20,4461,0,2024,2,15,19,32,0,0,0,1,0
7,0.20390297282509576,0.00117265,8,10,174,4588,0,2024,2,15,19,42,0,0,0,0,1
7,0.10404887835126755,0.001533466,8,10,20,4400,0,2024,2,15,20,20,0,1,0,0,0
7,0.20390297282509576,0.005412232,2,17,27,0,1,2024,2,15,21,28,0,0,0,0,1
7,0.1118913,0.022911780624210717,11,8,18,4545,0,2024,2,15,22,28,0,0,1,0,0
7,0.064380813,0.003608154,12,10,20,4516,0,2024,2,15,0,25,0,0,0,0,1
7,0.15548057632682838,0.000180408,1,92,102,4578,1,2024,2,15,0,36,0,0,1,0,0
7,0.20390297282509576,0.002255097,11,0,0,8159,0,2024,2,16,2,25,0,0,0,1,0
7,0.15548057632682838,0.009200794,3,0,0,4450,0,2024,2,16,3,46,0,1,0,0,0
7,0.010760532555170527,0.000541223,0,25,50,8722,1,2024,2,16,5,9,0,0,0,0,1
7,0.1118913,0.003608154,11,9,18,4594,0,2024,2,16,5,27,0,0,0,0,0
7,0.10404887835126755,0.00117265,11,0,0,4558,0,2024,2,16,5,49,0,0,0,1,0
